MvaluesInNoise	DvaluesInNoise
-5.37864248588168	4304
-1.2343820828092	3520
-1.2343820828092	3520
-1.2343820828092	3520
-1.2652040852528	3575
-4.86808377833217	5951
-4.43943584753467	5878
-2.0163018123291	67
-0.935459747805289	73
-1.27778099120298	104
-8.467605550083	176.5
-3.76716583194191	164
5.51699092032191	7928
-4.44846050081629	125
-6.80305478462398	664
-5.44601110287498	1150
-3.51535703323529	720
4.36257007938471	137
4.35251641472079	136
3.4594316186373	130
-6.23325093681114	10615
-3.69615474735524	9928
1.16316390962074	2003
-0.818643540083247	2764
6.00889543813707	3043
-1.12553088208386	26
2.01495034146597	146
4.93859945533586	1424
3.56732234158543	521
-11.8104712209572	14363
-10.6405462195148	14358
3.33843072579929	1030
3.33843072579929	1030
1.64981364507112	62
5.28157035727122	1099
-0.188001291682447	157
-5.93523522130248	1264
3.49185309632967	10742
0.896049035961092	483
-8.25738784269265	152.5
-6.78135971352466	54.5
-12.4178525148859	2735.5
-12.0660891904578	2143.5
-12.0660891904578	2143.5
-12.0579917227592	2131.5
-12.0573148777827	2130.5
-4.30479494508417	2702
-3.85798099512757	81
-3.85798099512757	81
-6.94251450533924	488
-7.13185696060879	557
-4.87381319835909	708
1.13165672733456	2356
-0.154598744730433	201
-6.19483500903322	4552
-0.917221146789328	2143
4.02685435825943	2494
-1.27268457586751	422
3.89104107256246	9962
3.70693713595039	9864
-0.101592526397505	300
5.18322182405577	10388
-5.94229318217536	3206
13.5196362528432	5871.5
13.5196362528432	5871.5
5	62
6.06608919045777	132
-9.2807707701306	621
1.18275360314058	790
1.7590974957417	1481
5.39803107397315	494
4.57490883605723	137
4.60486205815886	140
6.35461671359354	485
1.30588988479559	293
0.0356239097307212	6
-0.0423462907095948	7
0.104023064543228	16
-5.74146698640115	210
-3.64385618977472	184
-2.8073549220576	168
-3.61470984411521	180
0.332355466337701	50
4.20541408616094	506
1.32192809488736	294
1.33257533908687	82
-0.46948528330122	15
-0.597240830499593	20
-5.68398430248003	1966
-1.23765353126807	2609
-3.602442387144	21412
-2.24035803839466	7156
-8.29588766009567	9085
-0.628592557356115	3219
-5.19967234483636	8866
0.0882271830117353	14
-3.62449086490779	204
0.34001045387082	59
0.777607578663552	30
-0.770518153877233	24
0.649181633875737	3479
0.633205432158357	3419
-2.34021643885238	1975
-3.82772602551712	5768
-3.84528908449954	5844
-3.39063262165199	3871
-5.66561459113638	20302
-9.05970717485296	21838
-9.16933166602746	21841
-5.67157644813065	4997
-9.57580933857751	5335
-15.44830992543	22354.5
-5.33792666565684	5483
-9.06294557356065	22421
-9.06294557356065	22421
-7.29001884693262	933
3.19201877229293	293
3.19201877229293	293
5.21377929103174	1300
3.98994633533608	536
7.89633240390994	1898
9.94230503963421	6880
10.1807379869299	6958
6.02048881427249	37774
0.901510136600637	513
