id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
MC4R	262.884866371566	120.454563293541	433.801230065195	3.60136816907504	1.84854509426514	0.317489441660201	1
KLF15	247.385460811263	450.648164033864	3.47021694414169	0.00770050167980031	-7.02083184568792	0.317550232064573	1
OTUB1	465.710259551583	118.51858540678	882.340268525346	7.44474181409589	2.89622181657335	0.317558850696845	1
NSUN7	982.25940741981	1698.61900800104	122.627886722331	0.0721926966227945	-3.79200329558504	0.317713150495298	1
PCSK7	151.966158671592	260.921406341247	21.2198614680065	0.0813266407136178	-3.62012816675335	0.317835254161999	1
LOC728989	131.063667622042	37.3305864468634	243.543365032256	6.52396300762424	2.70574860165918	0.317850701313799	1
TYRO3	209.195748102438	85.275490664795	357.900057027609	4.19698619424495	2.06935371756571	0.317981649536185	1
RIMS2	1403.13359086948	2195.77001497063	451.969881948091	0.205836621716567	-2.28042841067013	0.318118231249232	1
CNIH	360.21961098808	591.205462466397	83.0365892140998	0.140453014198629	-2.8318405090649	0.318158798627485	1
FAM190A	10272.5706824769	16537.3184887	2754.87331500918	0.166585248805094	-2.58566743978985	0.318267123399101	1
LOC338588	31.7389480930971	7.89295962756729	60.3541342517329	7.64657835584734	2.93481432383946	0.318323796228743	1
SCT	5.92729151331146	0	13.0400413292852	Inf	Inf	0.318332438160725	1
DAZL	7.25879523616569	12.9299586971022	0.453399083041907	0.0350657796875655	-4.8337923830848	0.318342430484974	1
NAGK	178.51886192361	316.905105494127	12.4553696389901	0.0393031523413588	-4.66921116011889	0.318347091021481	1
SERTAD3	131.593027156762	203.844382010459	44.8914013323264	0.220223882991404	-2.18295715911476	0.318373869442345	1
TMEM55A	294.734776251433	131.234559991745	490.93503576306	3.74089748762782	1.90338443204289	0.318397196840612	1
FAN1	366.920130954844	586.950809460729	102.883316747782	0.175284393665472	-2.51223054250761	0.318423001758023	1
DQ582443	0.532591407233084	0.97641757992732	0	0	-Inf	0.31849640331957	1
RAB32	214.67746232936	49.4558068418704	412.943448914347	8.34974647637817	3.06173239365559	0.318544125063822	1
AK300121	2.0499037565581	0.851747207456107	3.48769161548049	4.094749692103	2.03377526407658	0.318649060881305	1
ATF7IP2	166.467362895454	291.155410609814	16.8417056382207	0.057844384904084	-4.1116792695812	0.318660434678915	1
MZT2A	19.4176683184662	7.61262986425513	33.5837144635195	4.41157852967616	2.14129496631664	0.318777998868524	1
CLIC6	891.96132433305	156.922459134953	1774.00796257077	11.3049972091319	3.49888873081829	0.318796626555402	1
ZNF221	208.949179686861	382.145693689476	1.11336288372268	0.00291345134096259	-8.42305506896164	0.318852088831681	1
KIAA1407	56.3144153713041	92.378526910772	13.0374815239426	0.141131082730248	-2.82489233259131	0.318944396459863	1
ZSCAN16	288.274245575796	505.755366450735	27.2969005258701	0.0539725375875554	-4.21163067072583	0.318966565057298	1
ILDR1	12.2560905804041	4.79805390372331	21.2057345924211	4.41965326316267	2.14393318972128	0.319032235236043	1
CERCAM	135.645812739615	33.3383088541683	258.41481740215	7.75128752128772	2.95443596797384	0.319033189146032	1
LOC100130417	3.90969752735014	1.62663726431681	6.64936984299014	4.08780125038072	2.03132505389281	0.319040950804227	1
AGAP2	6.20092602817069	1.0040148225268	12.4372194749433	12.3874859174316	3.63081151218908	0.319079663802506	1
ZCCHC24	76.3812810991953	41.3172299662917	118.45814245868	2.86703979321272	1.5195619286706	0.319192628516942	1
TRNA_SeC	21.4011889986803	39.168382661526	0.0805566032655115	0.00205667423037714	-8.92547099028366	0.319237746493825	1
RSC1A1	813.974397593762	311.631564845538	1416.78579689163	4.54634881929841	2.18470837939683	0.319258839512435	1
Mir_652	20.4419083322194	0.742369832072156	44.0813545323961	59.379237447396	5.89188666113338	0.319279523669066	1
BX248778	80.6989616984294	133.629148446212	17.1827376010896	0.128585251054009	-2.95920292229551	0.319312056975764	1
LARP4B	9474.09345312583	14816.5910683246	3063.0963148873	0.206734214419651	-2.27415092098262	0.319388100501331	1
ZNF519	840.541672784245	1422.87917818247	141.736666306378	0.0996125802384898	-3.32752823561819	0.319467092990897	1
LRRC61	779.938618043386	921.584362912739	609.963724200162	0.661864229415008	-0.595392792716833	0.319527397826074	1
IFITM1	1.28044833593029	2.04467030616656	0.363381971646764	0.177721547846043	-2.49230948338018	0.319589091907007	1
BDAG1	338.26764938385	22.3015357348074	717.4269857627	32.1693983003586	5.00761704681812	0.319625789430873	1
ZSCAN5A	839.692835994636	1420.86211332632	142.289703196619	0.10014321717926	-3.31986338590081	0.319654456305103	1
EIF1AY	109.265125341463	196.039879489399	5.13542036394046	0.0261957943318271	-5.25452098044144	0.319675009117323	1
PTPRE	2668.20511795478	4255.81081445399	763.078282155734	0.179302679424587	-2.47953104748598	0.319899133596738	1
SGPP1	2291.02430419288	3528.616087622	805.91416407792	0.228393836015479	-2.13040437969405	0.319924833206928	1
ZNF555	221.162583383926	398.150528457093	8.77704929612555	0.0220445501608104	-5.50343415203129	0.319997093444049	1
SYNJ1	2025.79668162742	388.669433291301	3990.34937963075	10.2666920468635	3.3598995115642	0.320006869892054	1
SLC25A20	22.1656240912013	35.8992051023932	5.68532687777101	0.158369157800433	-2.65863669520749	0.320022575595054	1
EGOT	19.1422744507486	35.0941698263725	0	0	-Inf	0.320027908929803	1
AK023417	45.7872655294058	81.2101232185763	3.27983630240123	0.040387037630439	-4.6299638608323	0.320085148010943	1
AK310228	51.6453697211009	89.3316406705129	6.42184458180665	0.0718876820531341	-3.79811160357891	0.320143101010853	1
MIDN	453.51230455842	162.474721554121	802.757404163578	4.94081415548805	2.30474879106205	0.320197765268048	1
RABEPK	312.350375518023	108.791637209184	556.620861488631	5.11639383106593	2.35512731900017	0.320263998033085	1
PDLIM3	158.384480721671	15.9000736175721	329.365769246591	20.7147323445464	4.37258527423464	0.320351560078243	1
ZNF439	1433.14877252963	2390.75887586576	284.016648526272	0.118797696996282	-3.07342122646121	0.320355621454326	1
BC037839	88.5101915296495	17.5743475689727	173.633204282462	9.87992320062051	3.3044998273854	0.320400322881307	1
BRP44L	323.531700745768	575.302980863526	21.4061646044576	0.0372085063288341	-4.74822371264713	0.320417719224722	1
SYT5	11.897376793852	4.18071539247142	21.1573704755087	5.06070576189151	2.33933859602216	0.320437081075005	1
KCNV2	32.4439174592778	57.205221227793	2.73035293705945	0.0477290862347529	-4.38898747327167	0.320480849083476	1
SETD1A	292.630110331335	86.2055697387891	540.33955904239	6.26803535641223	2.64801331771361	0.320516200195792	1
OR2A2	2.64277797561283	0	5.81411154634822	Inf	Inf	0.320705011817947	1
BAC05914.1	2.64277797561283	0	5.81411154634822	Inf	Inf	0.320705011817947	1
TMEM8B	41.208885735199	69.5646962754576	7.18191308688879	0.103240774004825	-3.27591523229541	0.320709009840752	1
LHPP	135.745509679371	213.969928584597	41.8762069930993	0.195710711641159	-2.35320537515838	0.320809156316333	1
ARHGAP17	1743.67406045256	2747.6067599509	538.954821054562	0.196154278301526	-2.34993929265062	0.3209813128042	1
PLBD2	56.6065697995518	91.9363343607578	14.2108523261046	0.154572753252716	-2.69364205901067	0.321022761875959	1
GHRLOS2	1.55100610125068	0.0911605740545993	3.30282073388597	36.23080227542	5.17914484729614	0.321179539020658	1
NAGPA	12.3240585860448	2.78777553743835	23.7675982443726	8.52564990444402	3.09180981398205	0.321211815904616	1
C17orf78	121.847542369249	221.13827943812	2.69865788660437	0.0122034859521439	-6.35656287415818	0.321221663540162	1
PDE7A	16721.0505550392	29631.927367284	1227.99838034539	0.0414417315864913	-4.59277190443722	0.321230262446177	1
RNF175	101.876854636321	183.200303498808	4.28871600133512	0.023409983059133	-5.41673229934503	0.321259189370986	1
UGT3A2	5.98891801099353	8.97514352900758	2.40544738937668	0.268012136140475	-1.89962976452799	0.321291397453009	1
SERPINB7	52.1290846617163	38.8975779780453	68.0068926821216	1.74835802682898	0.806000648591659	0.321296075050693	1
GIMAP2	205.254730914235	374.749689716297	1.86078035176082	0.00496539531005219	-7.65387570504556	0.321323489549828	1
C3orf39	1298.33363034457	36.8127660475151	2812.15866750103	76.390854842891	6.25532803075938	0.321365537009497	1
PRRG2	1.82800202730585	3.10546975290751	0.295040756583859	0.0950068041421512	-3.39582535053512	0.321409905872482	1
DNLZ	5.13514749571028	8.14669383882745	1.52129188396969	0.186737333459023	-2.4209177076994	0.321486242718643	1
CACNB1	106.868402354465	181.258614767146	17.6001474592484	0.0970996467222178	-3.36439014308012	0.321486955105549	1
AGBL3	341.75703200631	81.5650022046643	653.987467768285	8.0179911738038	3.00324082937238	0.321545676748453	1
CXCL6	37.0921254647291	14.5396114742654	64.1551422532855	4.41243855565452	2.14157618862297	0.321611195581289	1
SOCS3	82.4551149591617	144.42987244627	8.08540597463178	0.0559815351054863	-4.15890514125784	0.321626277334739	1
RASSF4	29.3782254816396	48.6699604514881	6.2281435178215	0.127966890871617	-2.96615750774129	0.321647404164045	1
RNF112	6.41196199670043	11.5663473760167	0.226699541520953	0.0195999250369244	-5.67300805324364	0.32166542154685	1
MSMP	1.32930748850159	2.43706372891959	0	0	-Inf	0.321682845638402	1
GDF5	1724.27644146032	2556.05159812259	726.146253465604	0.284089043428918	-1.81558490325987	0.321760126268727	1
RANGAP1	1262.18784693146	378.013498200023	2323.19706540918	6.14580451881081	2.61960187948745	0.321901500240056	1
ZNF205	75.3720398527946	1.87413120015639	163.569530235961	87.2775236986136	6.44753826393648	0.321909685855206	1
PCDHB11	24.4504278742329	44.5799171389405	0.295040756583859	0.0066182437186753	-7.23933586438515	0.32198293306276	1
C9orf3	4604.17835620412	6999.84924538764	1729.37328918391	0.247058647773512	-2.01707453968235	0.321997466626844	1
LOC96610	2624.36892622741	566.151817177699	5094.22945708707	8.99799188578447	3.16960306592298	0.322143301714862	1
