id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
JN120857	15.7511540328605	1.68738752519759	32.6276738420561	19.3362066240447	4.27323288962666	0.560153305453543	1
UGT2A3	6.69681311661926	10.2915894685054	2.38308149435593	0.23155621409586	-2.11056562083005	0.560166013235828	1
CNGA3	11.2088226243382	15.972667933533	5.49220825330436	0.343850399705237	-1.54014707224786	0.560178709278515	1
DDX59	383.900425948789	90.2134796021364	736.324761564772	8.16202595013677	3.02892729747106	0.560190747426255	1
RNF103	260.251620598399	336.523736569616	168.725081432939	0.501376465009132	-0.996033818323625	0.560190815360866	1
CACNA1S	11.6434498396232	16.5231357462048	5.78782675172531	0.3502862193125	-1.51339386301513	0.560203947625598	1
SORCS2	6496.5251311455	9223.78039661285	3223.81881258469	0.349511661592522	-1.51658750240246	0.5602244058519	1
LOC386597	1.46728166491891	0.445402963517522	2.69353610660058	6.04741397616369	2.5963183421639	0.560225145772987	1
RPL21	510.392523781219	354.425799259714	697.552593207024	1.96812025158439	0.97681837162449	0.560273714940063	1
CASP8AP2	567.541818375404	886.756069112018	184.484717491468	0.208044493765019	-2.26503598926375	0.560313817890338	1
POLG2	684.216703056129	360.812294612676	1072.30199318827	2.97191090547335	1.57139086615967	0.560484469831334	1
NCAPH	2077.71893565428	409.624758529683	4079.4319482038	9.95894867987622	3.31599345169261	0.56061743554632	1
AL137535	759.036889410657	1334.79205652508	68.1306888733544	0.0510421743524022	-4.29216640180416	0.560673785456219	1
C13orf33	4.76861270235062	7.60070602708812	1.37010071266563	0.180259663744754	-2.47185149027334	0.560686246036112	1
C2orf62	5.68174836606325	6.8341807772849	4.29882947259727	0.629018987452819	-0.668824528195238	0.560716707386305	1
ZNF460	1921.27276660164	585.705184116157	3523.95386558422	6.01660009361528	2.58894846809708	0.5607193754593	1
ADH6	3.82839438235214	6.42235080753658	0.7156466721308	0.111430641766095	-3.16578208801429	0.560726300534342	1
BD495725	37.7157361739042	10.6677983616337	70.1732615486287	6.57804536323106	2.71765895725857	0.560760376240922	1
BOD1P	33.5438053105262	21.5537487623187	47.9318731683753	2.22383000270339	1.15304650765198	0.560767260263285	1
KANSL2	123.749744407592	145.052304706913	98.1866720484078	0.67690528769467	-0.562974108254209	0.560781946856103	1
HLA-DOA	311.661736324189	72.5319973127581	598.617423137905	8.25314957971812	3.04494478795337	0.560815481914021	1
