id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CCDC80	1516.75720663856	2376.83959345151	656.674819825601	0.276280663463711	-1.85579350161578	0.534535401578606	0.916448547945707
MIR4256	3.32445134874589	0	6.64890269749178	Inf	Inf	0.534536936201078	0.916448547945707
TCRBV17S1A1T	100.965154165139	198.235588788874	3.69471954140436	0.0186380233941713	-5.74560732284224	0.534696876877693	0.916613089645536
LPAR5	269.633820834955	17.3269277875218	521.940713882389	30.1230962743592	4.91279816337266	0.534758499065779	0.916613089645536
AK310239	131.17786774826	257.67575741074	4.67997808577885	0.0181622754612452	-5.78291122772944	0.534767273847131	0.916613089645536
AGR3	62.5607471307813	122.90466253672	2.21683172484261	0.0180370026578959	-5.79289657456646	0.534781686092506	0.916613089645536
CYB5D2	332.010100116286	23.1095171169621	640.910683115609	27.7336250632944	4.79356429831939	0.534809847074807	0.916613089645536
TOP3B	1051.7636303806	169.464738154059	1934.06252260713	11.4127726137865	3.51257741677138	0.534858315992303	0.916613089645536
SGTA	1100.91726743574	2026.45851397282	175.37602089866	0.086543109414483	-3.53043723337515	0.534876762633687	0.916613089645536
C16orf46	273.044326804271	17.7437591877194	528.344894420823	29.7763787724584	4.89609640741452	0.534960878357978	0.91669753379063
AK311356	43.5532351017408	84.3970092064517	2.70946099702986	0.0321037560750759	-4.96111409012576	0.535013564115021	0.916728112724305
IGSF9	261.812994875023	17.0730394465641	506.552950303483	29.6697580936841	4.89092125903399	0.535138934996802	0.916883223131851
LOC100128573	2.83261831507667	0	5.66523663015335	Inf	Inf	0.535226723902649	0.916925159066075
AMACR	289.596168967513	522.047342361306	57.1449955737207	0.109463243918156	-3.19148157865879	0.535233107255087	0.916925159066075
USP35	471.287674987677	31.703825701133	910.871524274221	28.7306501385941	4.8445187345073	0.53531020785659	0.916959414051419
AK021739	496.381349218172	954.830244477925	37.9324539584181	0.0397269087126146	-4.6537396530437	0.535393735565676	0.916959414051419
PRAMEF8	122.217414424202	11.4211831038364	233.013645744568	20.4018833798662	4.35063043421031	0.535397411848736	0.916959414051419
TAGLN3	51.294020704351	5.29376015172058	97.2942812569814	18.3790497620786	4.19999027288669	0.535422482476951	0.916959414051419
TAS1R3	15.9498008838241	1.8492161642261	30.0503856034221	16.2503368642131	4.02239771993876	0.535427350162891	0.916959414051419
AK125699	1506.72947355107	2728.22659850572	285.232348596416	0.104548628311388	-3.25775396114103	0.535508560544754	0.917038805405373
TM6SF2	215.979888787345	14.702784032091	417.256993542599	28.3794547095213	4.82677496422144	0.535681336871431	0.917234275403117
ZNHIT6	8260.66504709454	11215.3178213242	5306.0122728649	0.473104049069063	-1.07977058665486	0.535737198346076	0.917234275403117
ACOT8	157.154179510237	297.312649130014	16.99570989046	0.0571644359572063	-4.12873831593814	0.535778495620347	0.917234275403117
LOC728724	31.9327562246755	4.01105587860041	59.8544565707506	14.9223691672019	3.89940469981219	0.535784940450102	0.917234275403117
AK023614	7.50013008625549	14.5076309003237	0.492629272187248	0.0339565622789765	-4.88016578018045	0.535797005660759	0.917234275403117
C9orf24	26.1173530214004	50.5105035901454	1.72420245265537	0.0341355229131344	-4.87258233745986	0.535885037987823	0.91731880922743
LINC00461	4754.49934104079	2492.7262729547	7016.27240912687	2.8146983025177	1.4929802932513	0.536004518074322	0.91731880922743
MIR4303	185.268409456642	363.886323738757	6.65049517452784	0.0182762987797871	-5.77388225683483	0.536033192461117	0.91731880922743
AK026101	293.234509605374	21.4232440119759	565.045775198773	26.3753600940598	4.72111888547943	0.536142785518708	0.91731880922743
BECN1	2373.45170282724	3756.47225392202	990.431151732461	0.263659914085185	-1.92324984923118	0.536200493392661	0.91731880922743
LOC100505738	152.07849863139	268.934004301391	35.2229929613882	0.130972626733785	-2.93266277474273	0.536333442423952	0.91731880922743
FAM134B	679.524537541985	67.621438045101	1291.42763703887	19.0979025938126	4.255342299449	0.536364799569627	0.91731880922743
MIR2054	9.20647362238017	0.92460808211305	17.4883391626473	18.9143265140841	4.24140750188055	0.536401081814709	0.91731880922743
AK123332	106.835097635947	190.762934115186	22.907261156707	0.120082348612206	-3.0579039958104	0.536471665774023	0.91731880922743
MIR4323	177.827658571532	13.5242876090202	342.131029534043	25.2975268956758	4.6609244478014	0.536549338535411	0.91731880922743
PATL2	8499.33618209772	15725.7183248636	1272.95403933185	0.0809472745877183	-3.62687368250167	0.536628633571172	0.91731880922743
ESYT3	1800.9848681564	412.687828172568	3189.28190814024	7.72807359563466	2.9501088332461	0.536659994162911	0.91731880922743
C15orf61	98.7389188259794	191.566286385712	5.91155126624697	0.0308590377658847	-5.01816311270177	0.536886625943977	0.91731880922743
LGI4	527.175414115509	41.7513592501314	1012.59946898089	24.2530898913836	4.60009665608402	0.536965979790964	0.91731880922743
SLC20A2	1623.62653788143	2737.13546441297	510.117611349895	0.186369150516012	-2.42376502288287	0.537005516181866	0.91731880922743
ZDHHC9	1092.4943020087	1933.50136056582	251.48724345159	0.130068304362607	-2.94265865250829	0.537061127247603	0.91731880922743
FMR1NB	244.222685155421	16.5065275554582	471.938842755383	28.5910432203125	4.83749135638534	0.537203864827602	0.91731880922743
MIR4714	9.18752415438276	1.13302378221186	17.2420245265537	15.2177075161602	3.92767913413789	0.537213492220969	0.91731880922743
USP42	5481.555563179	8626.57048837388	2336.54063798411	0.270853943769786	-1.88441299755933	0.537218090658576	0.91731880922743
DQ573170	5.11092520378497	9.97553577147632	0.246314636093624	0.0246918703652917	-5.33982006756984	0.537254298814356	0.91731880922743
CATSPER1	229.1879729841	20.9211522659246	437.454793702276	20.9096893011377	4.38609971984507	0.537281843577156	0.91731880922743
MUM1L1	1082.814203165	191.909227311784	1973.71917901821	10.2846497099987	3.36242075211881	0.537309907228248	0.91731880922743
DQ574151	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537372454451904	0.91731880922743
DQ573543	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537372454451904	0.91731880922743
DQ596057	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537372454451904	0.91731880922743
DQ591603	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537372454451904	0.91731880922743
DQ582866	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537372454451904	0.91731880922743
DQ580408	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537372454451904	0.91731880922743
HLA-DQB1	3658.40069135189	6098.52919258471	1218.27219011906	0.199764918990693	-2.32362484329782	0.537399245025774	0.91731880922743
PSMB6	426.586795794945	805.142237551633	48.0313540382566	0.0596557375803756	-4.0671952893952	0.537457405998272	0.91731880922743
PPAPDC2	373.795716851235	731.827296992479	15.7641367099919	0.0215407880722355	-5.53678515776131	0.537482289004742	0.91731880922743
NME9	1278.74723552611	450.272759271272	2107.22171178095	4.67987829241837	2.22647101074722	0.537506422822092	0.91731880922743
FAM71E2	20.5435629610155	2.41572805533203	38.6713978666989	16.0081751674585	4.00073695384042	0.537508471170942	0.91731880922743
MTRNR2L9	10.4785831802614	20.2182224522419	0.738943908280871	0.036548411217967	-4.77404749707935	0.537554614642155	0.91731880922743
GABRA5	144.461536935284	283.750466512602	5.1726073579661	0.0182294232729882	-5.77758727043615	0.537558567475441	0.91731880922743
DQ590682	53.2777851555944	6.79814269327114	99.7574276179176	14.6742179620117	3.87521171424375	0.537611974679269	0.91731880922743
SLC6A11	642.852169255352	58.8111361283639	1226.89320238234	20.8615796794754	4.38277650056183	0.537633872830259	0.91731880922743
TMEM35	141.2433190333	12.0331676358012	270.453470430799	22.4756671407238	4.49029203449045	0.53763794908251	0.91731880922743
FETUB	45.1361548020104	5.29376015172058	84.9785494523002	16.0525877668788	4.00473398148776	0.537684642519492	0.91731880922743
AK091028	117.975707348584	228.808290250452	7.14312444671509	0.0312188183343193	-5.00144025897655	0.537696316207988	0.91731880922743
SNORA76	8.96015898628654	0.92460808211305	16.99570989046	18.3815285841099	4.20018483915404	0.537697261981192	0.91731880922743
CENPW	22.5183821002284	44.297820292176	0.738943908280871	0.0166812701710153	-5.90562704489756	0.537740152534655	0.91731880922743
ZBTB10	3052.98741898197	1560.73085812831	4545.24397983564	2.91225354849874	1.5421359658518	0.537745712985397	0.91731880922743
FBXO31	3133.62548071095	1163.11907228983	5104.13188913207	4.3883141552168	2.13366681059749	0.537754299320755	0.91731880922743
ZNF629	25.3357941460299	48.9473858394044	1.72420245265537	0.0352256289705123	-4.82723072299743	0.537790866788605	0.91731880922743
AK093002	19.1695278734193	36.8611679302768	1.47788781656174	0.0400933529658414	-4.64049311613946	0.537866536203088	0.91731880922743
DKFZP434A062	93.7425084090627	10.1384788307162	177.346537987409	17.4924208008511	4.12865805457044	0.538086571473454	0.91731880922743
AK309922	1310.5576367353	2296.48585019619	324.629423274408	0.141359209004782	-2.82256222266442	0.538093831083897	0.91731880922743
LOC100127983	2754.94092822998	1020.30498438148	4489.57687207848	4.40023026526732	2.13757902235607	0.538114985602178	0.91731880922743
DEFB123	71.4870611792234	7.5010725069538	135.473049851493	18.0604906466247	4.17476518171705	0.538154924298275	0.91731880922743
DNASE2B	31.577432387044	4.11526372864981	59.0396010454381	14.3464927009207	3.8426261780291	0.538162706267032	0.91731880922743
MRPS30	2093.87567871105	872.356355601934	3315.39500182018	3.80050535601649	1.92619126754147	0.538188443766731	0.91731880922743
AQP5	2.21683172484261	0	4.43366344968523	Inf	Inf	0.53818874734886	0.91731880922743
OR2C1	49.6730804213892	96.6366998457485	2.70946099702986	0.0280375985661214	-5.15649340266275	0.538189969454339	0.91731880922743
HACL1	3052.25409999195	1200.38379535986	4904.12440462405	4.08546368551556	2.03049982839062	0.538226223495531	0.91731880922743
DCAF4L2	2.70946099702986	0	5.41892199405972	Inf	Inf	0.538246104481738	0.91731880922743
AK055694	2051.84676996316	3344.05920221359	759.634337712736	0.227159356870805	-2.13822336253658	0.538295496597264	0.91731880922743
C9orf30	3247.80779822584	4874.86529095563	1620.75030549604	0.332470788167835	-1.58870050800821	0.538307464379685	0.91731880922743
PTPDC1	1321.92351981261	2168.95242123671	474.894618388507	0.218951146064203	-2.19131909352422	0.538324471546182	0.91731880922743
NADKD1	4475.09751953307	6654.05000140138	2296.14503766476	0.345074809654448	-1.53501893352498	0.538381650356712	0.91731880922743
REM2	61.4895397235377	6.47225657479135	116.506822872284	18.0009586341283	4.17000183365766	0.538403883432387	0.91731880922743
TRIM66	701.298700851096	72.498366796624	1330.09903490557	18.3466068778739	4.19744136269085	0.538427964255416	0.91731880922743
HMOX1	9.89312182115806	19.2936143701289	0.492629272187248	0.0255332807392458	-5.29147727004176	0.538508276120597	0.91731880922743
NOSIP	699.1045333451	79.4405050449392	1318.76856164526	16.6007071694627	4.05317279478163	0.538578009046873	0.91731880922743
ARHGAP19	1185.50002268211	2190.69773174369	180.302313620533	0.0823036017283045	-3.60290062326069	0.538606179691617	0.91731880922743
TSPAN11	526.314270515717	40.7680159588278	1011.86052507261	24.819959992522	4.63342888486665	0.538610033376205	0.91731880922743
SMPDL3A	67.8999990568013	131.612649300011	4.1873488135916	0.0318157018786739	-4.97411724087997	0.538653189774561	0.91731880922743
LOC730668	45.0272024729935	5.8147994019676	84.2396055440193	14.4871043213485	3.85669735308727	0.538663531177264	0.91731880922743
FAM63A	178.263147691946	10.9001438535894	345.626151530303	31.7084027672249	4.98679330194627	0.538680572945272	0.91731880922743
TSTD1	1269.63409564048	2255.85984125104	283.408350029923	0.125632073787329	-2.99272326452148	0.538745080248153	0.91731880922743
MIR3184	2.33998904288943	0	4.67997808577885	Inf	Inf	0.538758345053993	0.91731880922743
IRX1	28.8712853790438	55.7720536693387	1.97051708874899	0.0353316214681961	-4.82289622966457	0.538764521528434	0.91731880922743
TMIGD2	181.999844769558	13.9865916500767	350.013097889039	25.0249028959903	4.6452925658769	0.538803843253427	0.91731880922743
LOC641746	176.983879990886	347.563579443338	6.40418053843422	0.0184259252614766	-5.76211912341895	0.53880659075568	0.91731880922743
FOLH1B	539.496804371984	44.2258225146539	1034.76778622931	23.3973666829249	4.54827426199239	0.538810433119323	0.91731880922743
AK124194	18.7697458939853	36.3079186075025	1.23157318046812	0.0339202363479363	-4.88170996749131	0.538881924596717	0.91731880922743
BC037904	370.291146101938	26.7624768045553	713.819815399322	26.6724122962274	4.73727640535632	0.538882148432672	0.91731880922743
DQ576562	52.5388412473135	6.79814269327114	98.2795398013559	14.4568221403522	3.85367855269411	0.538899606446914	0.91731880922743
LOC100506274	60.1869131500475	6.57646442484075	113.797361875254	17.3037295610414	4.11301111768123	0.53895136336742	0.91731880922743
CTSW	60.4853317111658	6.68067227489015	114.289991147441	17.1075584080078	4.09656196786426	0.53895646787311	0.91731880922743
KRCC1	1009.32926967193	172.776656458237	1845.88188288562	10.6836300732084	3.41733002269828	0.538957884404086	0.91731880922743
AF070581	6.01954596872842	0.462304041056525	11.5767878964003	25.0415027087874	4.64624923405351	0.538968185515827	0.91731880922743
TLX1	22.9015438453668	3.19065564653676	42.6124320441969	13.3553842109066	3.73934957525547	0.538984747700001	0.91731880922743
CADM4	94.8556687504515	9.40902388037039	180.302313620533	19.1627012443543	4.26022903785856	0.539039116393135	0.91731880922743
GCNT1	4824.4104831741	7572.88121335113	2075.93975299706	0.274128128318868	-1.86707772402364	0.539051595184098	0.91731880922743
SLC1A1	453.633148220143	890.763215822014	16.5030806182728	0.018526899545401	-5.75423472150885	0.539163529225817	0.91731880922743
AK123177	93.2754519569468	181.283805153897	5.26709875999656	0.0290544362499737	-5.10509772779035	0.539163572347371	0.91731880922743
ADAM2	583.835280056523	49.4021122479935	1118.26844786505	22.6360452413747	4.50055002085599	0.53917711943201	0.91731880922743
CDH22	831.812964888688	99.7743052189589	1563.85162455842	15.6738914004611	3.97029150106512	0.53919677189456	0.91731880922743
C8orf84	341.509318642154	23.1417271894894	659.876910094818	28.5145920480181	4.83362848742275	0.539273598796428	0.91731880922743
LEP	298.428924105107	19.7426558428538	577.11519236736	29.2318924546444	4.86947132623974	0.539282537642996	0.91731880922743
KRT9	4.82766925823201	9.40902388037039	0.246314636093624	0.0261785536125058	-5.25547080042549	0.539286819400342	0.91731880922743
FAM9C	7.00845844060372	13.5242876090202	0.492629272187248	0.0364255246877981	-4.77890643617999	0.539370408370794	0.91731880922743
PI4KB	3399.43731142064	5095.4506998418	1703.42392299949	0.334302895532357	-1.58077224411367	0.539389223677885	0.91731880922743
LIAS	2829.29520363955	1070.98031003536	4587.61009724374	4.28356156901922	2.09881082495965	0.539390046824639	0.91731880922743
COL9A2	349.181643987517	23.9166547806941	674.44663319434	28.1998732422547	4.81761677264684	0.539392060758989	0.91731880922743
FBXL15	29.798735929089	57.6269547694289	1.97051708874899	0.0341943643670435	-4.87009761816305	0.539413371985755	0.91731880922743
AX747192	15.5326732220897	29.5874586276176	1.47788781656174	0.0499498059350812	-4.32337711690297	0.539421922351927	0.91731880922743
TCEB3C	9.06436683633595	1.13302378221186	16.99570989046	15.0003116945008	3.90692057397109	0.539430289839341	0.91731880922743
MEFV	188.522438147072	14.7160466004225	362.328829693721	24.621342914429	4.62183754733322	0.539489300952601	0.91731880922743
AK128697	15.7034862477305	1.8492161642261	29.5577563312348	15.983937899226	3.99855097798439	0.539501681422046	0.91731880922743
MAPK1	4317.2243915515	6701.61783367634	1932.83094942667	0.288412588929495	-1.79379395669639	0.539565175960036	0.91731880922743
DQ574239	2.83261831507667	0	5.66523663015335	Inf	Inf	0.539682534369509	0.91731880922743
MIR3975	2.83261831507667	0	5.66523663015335	Inf	Inf	0.539682534369509	0.91731880922743
LINC00307	2.83261831507667	0	5.66523663015335	Inf	Inf	0.539682534369509	0.91731880922743
KLRC1	22.693128145268	2.77382424633915	42.6124320441969	15.3623403142561	3.94132610929144	0.539820695924795	0.91731880922743
WDR53	2359.97004975436	4005.6276548372	714.312444671509	0.178327220157097	-2.48740115979683	0.539858454727164	0.91731880922743
AX746649	2.46314636093624	0	4.92629272187247	Inf	Inf	0.539886187217726	0.91731880922743
CCDC169-SOHLH2	45.0301461583266	87.3508313196233	2.70946099702986	0.03101814780807	-5.01074364872283	0.539889606827238	0.91731880922743
BLNK	1081.55794457633	196.786149217253	1966.3297399354	9.99221615828543	3.32080468662495	0.539956668020603	0.91731880922743
SLC25A5-AS1	65.90329607869	7.66401556619369	124.142576591186	16.19811122759	4.0177536930928	0.539976927509747	0.91731880922743
AL355711	81.9251079820717	8.42568058906685	155.424535375077	18.446525919432	4.20527723037399	0.540010880094701	0.91731880922743
DAK	29.0096013850527	55.8023710452628	2.21683172484261	0.0397264790602622	-4.65375525608683	0.54001677647233	0.91731880922743
AK311282	10.8944701959591	20.8036818475436	0.985258544374495	0.0473598159977066	-4.40019271395381	0.540053825046196	0.91731880922743
FAM135B	146.578859671533	287.24616807682	5.91155126624697	0.0205800874762793	-5.60260707531126	0.540065293452568	0.91731880922743
LOC338817	22.8906984861026	44.0571945195498	1.72420245265537	0.0391355480406333	-4.67537654175606	0.540077536972523	0.91731880922743
WIPF2	2631.435668941	4418.99739462524	843.873943256755	0.190965023940305	-2.38861966818944	0.540120466033425	0.91731880922743
BC038541	104.6628900581	10.2881593216245	199.037620794575	19.3462809597263	4.27398435083634	0.540151750563189	0.91731880922743
CXorf41	195.020408398957	14.6573113912321	375.383505406683	25.6106659254872	4.6786728610952	0.540171935550339	0.91731880922743
DNTTIP2	8530.30372374611	11426.5906243199	5634.01682317235	0.493061929704661	-1.02015923111064	0.54018406790251	0.91731880922743
HVCN1	1204.62011847216	236.006202690274	2173.23403425404	9.20837676925854	3.20294686388071	0.540193069187933	0.91731880922743
C17orf97	175.820200173323	12.9577757179143	338.682624628733	26.1374044436114	4.70804397732709	0.540199422547356	0.91731880922743
MAPKAPK2	9545.94534706895	13200.1156611785	5891.77503295938	0.446342682457478	-1.16377632095413	0.540249183782994	0.91731880922743
AX747158	24.7157491590417	2.87803209638855	46.5534662216949	16.1754506769093	4.01573400372241	0.540268694924358	0.91731880922743
AK025061	5.89638865068161	0.462304041056525	11.3304732603067	24.5087047788132	4.61522233843288	0.540272917574964	0.91731880922743
AK090844	210.442710814731	15.3867663415779	405.498655287884	26.3537280209521	4.71993515606316	0.540304006900041	0.91731880922743
DTWD1	1067.0351337353	1905.73659981182	228.333667658789	0.119813864980783	-3.06113322698109	0.540318355647906	0.91731880922743
ERCC3	2693.27807913644	4297.10652283078	1089.4496354421	0.253530981755697	-1.97976603801706	0.540386202114455	0.91731880922743
PRKAR2B	798.874159463954	90.7953753071177	1506.95294362079	16.597243400597	4.05287174233125	0.540405409973474	0.91731880922743
TNKS	9504.90175563051	14257.1626078345	4752.64090342647	0.33335110457496	-1.58488558732491	0.540407129241062	0.91731880922743
LOC100130155	41.3809733231653	80.2988002853944	2.46314636093624	0.0306747591767478	-5.02680417223946	0.540413456287412	0.91731880922743
FAM71B	35.0154760282778	4.26494421955813	65.7660078369975	15.4201331720609	3.94674331966315	0.540504304466158	0.917383049863607
RPL36A	3221.14847573093	5196.4375221003	1245.85942936155	0.239752604368463	-2.0603816079482	0.540521033066111	0.917383049863607
ROPN1L	332.027162779085	22.1583838981859	641.895941659983	28.9685360001609	4.85641487101528	0.540572491948764	0.917388549368773
AX747264	1397.14684680859	2552.65903560933	241.634658007845	0.0946599818609013	-3.40110154415302	0.540618456968416	0.917388549368773
SYCE1L	1079.48311319667	206.922735351366	1952.04349104197	9.43368300118059	3.23782112298872	0.540628870724848	0.917388549368773
LOC653075	2068.30383130274	654.457652149924	3482.15001045556	5.32066513244445	2.41160660724869	0.540696225653807	0.917443676365703
CYP2A13	9.1598800183802	17.5808161284795	0.738943908280871	0.0420312631040968	-4.57239337742866	0.540755528149214	0.917485133909087
C1QL4	126.815352349647	248.704411977421	4.92629272187247	0.0198078219952114	-5.65778593496147	0.540803404036107	0.917507200141728
FAM43B	8.76109005120815	0.92460808211305	16.5975720203033	17.950926821202	4.16598642839713	0.540922716530966	0.91755313957165
DQ597473	22.836705792078	43.4565798593133	2.21683172484261	0.0510125677634872	-4.29300346785946	0.540926729674336	0.91755313957165
TOP1	2998.08172342664	4327.13547268288	1669.02797417039	0.385711976134544	-1.37440415337576	0.54101960659601	0.91755313957165
ZSCAN2	81.1823772213588	8.17179224810913	154.192962194608	18.868928322338	4.23794058099722	0.541027080467239	0.91755313957165
ANP32A-IT1	146.159193618575	11.7660167265119	280.552370510637	23.8442947202751	4.57557220541961	0.541093453388272	0.91755313957165
ATP8B5P	1797.91854471849	3215.77360594453	380.063483492461	0.118187263801747	-3.08085351994777	0.541109460371533	0.91755313957165
TRPC4AP	3030.31059374244	5009.84294990948	1050.7782375754	0.209742750038579	-2.25330715151265	0.541238555072318	0.91755313957165
TRIM22	2485.64791208894	4318.56203852978	652.733785648103	0.151146094423208	-2.72598439431451	0.541262114249566	0.91755313957165
HCN2	433.379844154886	32.4920158606693	834.267672449104	25.6760822728442	4.68235318376804	0.541280240591979	0.91755313957165
SPINK13	178.88775736136	13.6739680999285	344.101546622792	25.1647176670385	4.65333050664436	0.541311889252269	0.91755313957165
C9orf167	123.522387441069	241.379538251984	5.66523663015335	0.0234702438789124	-5.41302335681566	0.541326534882081	0.91755313957165
C11orf95	327.898749562386	641.264935595247	14.5325635295238	0.0226623392654927	-5.46355940220238	0.541339146008292	0.91755313957165
STXBP4	3337.82651520274	5489.40174297858	1186.25128742689	0.216098464453655	-2.21023927411506	0.541349269282204	0.91755313957165
GAS7	10786.3976869341	3442.80658419699	18129.9887896712	5.26604918001801	2.39672099488128	0.541420792633193	0.91755313957165
MFSD4	452.171364146408	34.4587024432764	869.88402584954	25.2442478726959	4.65788278925019	0.541462997691419	0.91755313957165
C15orf33	1087.39261634585	2035.12483402662	139.660398665085	0.0686249788366829	-3.8651223905708	0.541492475253196	0.91755313957165
MURC	2471.98353262054	896.524964950656	4047.44210029043	4.51458939630666	2.17459477998747	0.541492487716816	0.91755313957165
ZFP37	353.633825695655	647.659509456652	59.6081419346569	0.0920362336448431	-3.44165424372995	0.54149931435924	0.91755313957165
UTP14C	1870.94079575618	3359.35496165896	382.526629853398	0.113869071360203	-3.13455215341234	0.541500366311354	0.91755313957165
INTS9	1385.90158060571	368.511256845925	2403.29190436549	6.52162412875844	2.70523129432118	0.541527922788391	0.91755313957165
AK130765	63.6343604288227	7.55980771614429	119.708913141501	15.834915071432	3.98503722456149	0.541569929599385	0.917565227792596
SH3PXD2A	3015.72696707651	4814.16700257832	1217.28693157469	0.25285515249528	-1.98361691795014	0.541916168848732	0.917842827192873
TAB1	444.691343492531	857.608098928984	31.7745880560775	0.0370502425242472	-4.75437320358954	0.541918220846502	0.917842827192873
BC042378	2.70946099702986	0	5.41892199405972	Inf	Inf	0.542043210064892	0.917842827192873
DQ575290	2.70946099702986	0	5.41892199405972	Inf	Inf	0.542043210064892	0.917842827192873
MFAP5	96.2994444834505	10.0797436215257	182.519145345375	18.1075186233505	4.1785169539827	0.542106872677483	0.917842827192873
SNORD1B	179.750816214224	12.690624808625	346.811007619822	27.3281270898591	4.77231468424862	0.542108479727647	0.917842827192873
MIR517B	90.3556963867117	8.78377678007397	171.927615993349	19.5733134274732	4.29081609514194	0.542158049412306	0.917842827192873
CHN2	997.845677002103	230.108042485111	1765.58331151909	7.67284486214052	2.93976158522989	0.54217565288236	0.917842827192873
DQ600808	12.3988527375096	23.8124469306447	0.985258544374495	0.0413757791143482	-4.59506971135762	0.542184533115282	0.917842827192873
LOC151484	63.3027874106771	7.14297631594668	119.462598505408	16.7244847555644	4.06388986019103	0.542221830506497	0.917842827192873
GKN1	2.33998904288943	0	4.67997808577885	Inf	Inf	0.542291464009234	0.917842827192873
LOC100505619	2.46314636093624	0	4.92629272187247	Inf	Inf	0.542306025533179	0.917842827192873
DPP9	125.871804618545	245.832057970842	5.91155126624697	0.0240471129560659	-5.37799249220288	0.542312866498479	0.917842827192873
CAPN12	463.11616553797	901.10823819439	25.1240928815496	0.0278813263675099	-5.16455699519993	0.542373086278823	0.917842827192873
KIAA0930	4488.6919576791	1651.98663793382	7325.39727742437	4.4342957195988	2.14870498558015	0.542377590710997	0.917842827192873
SOCS4	7704.68862233929	11422.2822302311	3987.09501444749	0.349062904775276	-1.51844104633329	0.542403384902324	0.917842827192873
C9orf30-TMEFF1	3304.74034047967	5080.35942009012	1529.12126086922	0.30098682680252	-1.7322277485089	0.542422372695524	0.917842827192873
CA6	522.706245170661	40.9631690905951	1004.44932125073	24.5207913242568	4.61593363269092	0.542423829456974	0.917842827192873
B3GAT3	2306.16573527444	1144.22139435066	3468.11007619822	3.03097817723148	1.59978346488593	0.542428661238099	0.917842827192873
RRPL13L	30.8953937552763	3.90684802855101	57.8839394820016	14.8160202441941	3.8890860698575	0.542431436715156	0.917842827192873
CYLC2	48.5504476237584	5.96447989287591	91.1364153546408	15.2798596007501	3.933559382094	0.542601931987892	0.917910106491695
SPATA9	73.6186497278512	5.60638370186879	141.630915753834	25.2624371226364	4.65892192067699	0.542602433264224	0.917910106491695
MIR668	15.3150648255926	2.05763186432491	28.5724977868604	13.8861077543795	3.79557036660677	0.542620887815171	0.917910106491695
ZSCAN4	81.4656331669118	8.73830413921506	154.192962194608	17.6456392153523	4.14123978774886	0.542622323304813	0.917910106491695
WDR13	35.322692438604	69.4138116967398	1.23157318046812	0.0177424802119887	-5.81664849245659	0.542645625816294	0.917910106491695
ZNF768	155.538860708043	303.688282333278	7.38943908280871	0.0243323154454122	-5.36098257715684	0.542786156230287	0.918088798067069
AX748135	11.9007720038447	1.38691212316957	22.4146318845198	16.1615372092174	4.01449252185341	0.542886687374921	0.918101617649441
PXMP2	169.67322595574	332.449642100859	6.89680981062146	0.0207454270879591	-5.59106283136785	0.542915739439469	0.918101617649441
SNORD53	2.46314636093624	0	4.92629272187247	Inf	Inf	0.54294446423608	0.918101617649441
CHRNB1	773.933817466967	94.3649673454606	1453.50266758847	15.4029902036351	3.94513854536545	0.542953605844115	0.918101617649441
TRPV2	124.619411829944	244.066216301921	5.1726073579661	0.0211934590388673	-5.56023711688507	0.542968199765998	0.918101617649441
AK056228	8.71384435019292	0.92460808211305	16.5030806182728	17.8487306541357	4.15774957283364	0.543066374964407	0.918208614449522
AJ606330	11.9109679442899	23.0829919802989	0.738943908280871	0.0320124838630777	-4.96522156918864	0.54313754795373	0.918269945496276
LOC100505989	578.3575944054	51.994045930897	1104.7211428799	21.2470701808461	4.40919201251531	0.543215975718375	0.918273347702117
AGFG2	741.119212330433	76.2744818384624	1405.9639428224	18.4329530523723	4.20421531141918	0.543250888891391	0.918273347702117
C1orf112	4616.03858266397	6731.46494088738	2500.61222444056	0.371481133215397	-1.42863915386178	0.543314442511891	0.918273347702117
LOC642236	232.714291020932	455.575996598118	9.85258544374495	0.0216266561831973	-5.53104557028346	0.543334305551093	0.918273347702117
EEF2K	3432.58928119679	1219.40078849163	5645.77777390195	4.62996073742551	2.21099995932532	0.543340341768402	0.918273347702117
PGA3	1.67016806872254	3.34033613744508	0	0	-Inf	0.543405387694564	0.918273347702117
PREPL	725.256116833876	1212.07966592912	238.432567738628	0.196713610863075	-2.34583131192616	0.543450255533824	0.918273347702117
ZNF37A	2861.54678768858	4189.3119574749	1533.78161790227	0.366117785801455	-1.4496202342078	0.543482466244599	0.918273347702117
DHX37	539.824429164893	59.9062649021842	1019.7425934276	17.0223030110899	4.08935433272844	0.543489378939722	0.918273347702117
DNMT3A	4947.19421522739	1847.04295464	8047.34547581478	4.35688052386593	2.12329555163052	0.543492707371908	0.918273347702117
ANKRD20A9P	2232.08614797254	732.998188398864	3731.17410754621	5.09029103563879	2.34774814425175	0.543554248167748	0.918273347702117
